LATITUDE,LONGITUDE,GRAINSIZE
47.69900,-125.85465,5.78230858
47.69933,-125.84134,5.78108215
47.69966,-125.82803,5.77964306
47.69999,-125.81472,5.84295225
47.70031,-125.80140,5.84108973
47.70064,-125.78809,5.83915520
47.70096,-125.77478,5.83722019
47.70128,-125.76147,5.83536911
47.70160,-125.74815,5.88850164
47.70192,-125.73484,5.88947630
47.70224,-125.72152,5.89095497
47.70255,-125.70821,5.89304829
47.70286,-125.69490,5.89586592
47.70318,-125.68158,5.89951611
47.70349,-125.66827,5.90410137
47.70380,-125.65495,5.90971708
47.70410,-125.64164,5.91644907
47.70441,-125.62832,5.92437220
47.70471,-125.61500,5.76803923
47.70502,-125.60169,5.57799482
47.70532,-125.58837,5.53907442
47.70562,-125.57506,5.55441141
47.70592,-125.56174,5.64049530
47.70621,-125.54842,5.58251762
47.70651,-125.53511,5.60073280
47.70680,-125.52179,5.61991787
47.70709,-125.50847,5.49447536
47.70738,-125.49515,5.52038097
47.70767,-125.48184,5.55916166
47.70796,-125.46852,5.56795073
47.70825,-125.45520,5.59714794
47.70853,-125.44188,5.62601137
47.70881,-125.42856,5.65437269
47.70910,-125.41524,5.71637917
47.70938,-125.40192,5.74219704
47.70965,-125.38860,5.85658360
47.70993,-125.37528,5.90016174
47.71021,-125.36197,5.92040634
47.71048,-125.34865,6.28012514
47.71075,-125.33533,6.28518152
47.71102,-125.32200,6.16946602
47.71129,-125.30868,6.17795801
47.71156,-125.29536,6.18923664
47.71182,-125.28204,6.20419836
47.71209,-125.26872,6.22383881
47.71235,-125.25540,6.24902868
47.71261,-125.24208,6.27967453
47.71287,-125.22876,6.30776167
47.71313,-125.21544,6.26498842
47.71339,-125.20211,6.25090408
47.71364,-125.18879,6.19554329
47.71389,-125.17547,6.12053394
47.71415,-125.16215,5.91640472
47.71440,-125.14882,5.59974337
47.71465,-125.13550,5.60280228
47.71489,-125.12218,5.50268221
47.71514,-125.10885,5.42876577
47.71538,-125.09553,5.39139748
47.71562,-125.08221,5.49041605
47.71587,-125.06888,5.45246172
47.71611,-125.05556,5.34753323
47.71634,-125.04224,5.31168079
47.71658,-125.02891,5.28533125
47.71681,-125.01559,5.27537918
47.71705,-125.00226,4.94252920
47.71728,-124.98894,4.91436958
47.71751,-124.97561,4.87607813
47.71774,-124.96229,4.82774162
47.71797,-124.94896,4.77006769
47.71819,-124.93564,4.59144163
47.71842,-124.92231,4.51866627
47.71864,-124.90898,4.44087458
47.71886,-124.89566,4.36135721
47.71908,-124.88233,4.28479099
47.71930,-124.86901,4.15531874
47.71951,-124.85568,3.99739552
47.71973,-124.84235,3.90934420
47.71994,-124.82903,3.76941586
47.72015,-124.81570,3.71615338
47.72036,-124.80237,3.47650766
47.72057,-124.78905,3.34171796
47.72078,-124.77572,3.09088039
47.72098,-124.76239,3.06391358
47.72119,-124.74906,3.10080194
47.72139,-124.73574,3.15898204
47.72159,-124.72241,3.02824402
47.72179,-124.70908,3.02182937
47.72199,-124.69575,2.98426533
47.72218,-124.68242,3.00898910
47.72238,-124.66909,3.01577973
47.72257,-124.65577,3.02724576
47.72276,-124.64244,3.03686357
47.72295,-124.62911,3.05150938
47.72314,-124.61578,3.06822610
47.72333,-124.60245,3.08396673
47.72351,-124.58912,3.16975641
47.72370,-124.57579,3.17114305
47.72388,-124.56246,3.18151236
47.72406,-124.54913,3.21890473
47.72424,-124.53580,3.21844745
47.72442,-124.52247,3.21716166
47.72459,-124.50914,3.20628715
47.72477,-124.49581,3.18457246
47.72494,-124.48248,3.14328456
47.72511,-124.46915,3.12920046
47.72528,-124.45582,3.24748158
47.72545,-124.44249,3.29183674
47.72562,-124.42916,3.29985905
47.67747,-126.31984,6.06790304
47.67786,-126.30654,6.06391239
47.67824,-126.29324,6.05975676
47.67862,-126.27994,6.05542612
47.67900,-126.26663,6.05091095
47.67938,-126.25333,5.97594690
47.67976,-126.24003,5.97095490
47.68013,-126.22673,6.02448845
47.68050,-126.21343,6.01924133
47.68088,-126.20012,6.01374769
47.68125,-126.18682,6.00798988
47.68162,-126.17352,6.00194979
47.68198,-126.16021,5.93022823
47.68235,-126.14691,5.92352772
47.68271,-126.13361,5.75670147
47.68308,-126.12030,5.75192118
47.68344,-126.10700,5.83958864
47.68380,-126.09369,5.83549023
47.68416,-126.08039,5.83116150
47.68451,-126.06708,5.82659960
47.68487,-126.05378,5.82180977
47.68522,-126.04047,5.81680965
47.68557,-126.02716,5.81163168
47.68593,-126.01386,5.80633020
47.68627,-126.00055,5.80098104
47.68662,-125.98724,5.79568434
47.68697,-125.97394,5.79055309
47.68731,-125.96063,5.78569984
47.68766,-125.94732,5.78121328
47.68800,-125.93401,5.86794758
47.68834,-125.92071,5.80080938
47.68867,-125.90740,5.79947901
47.68901,-125.89409,5.79840088
47.68935,-125.88078,5.79745293
47.68968,-125.86747,5.79652739
47.69001,-125.85416,5.79554367
47.69034,-125.84085,5.79445219
47.69067,-125.82754,5.77543879
47.69100,-125.81423,5.85728407
47.69133,-125.80092,5.85573149
47.69165,-125.78761,5.85416174
47.69197,-125.77430,5.90503025
47.69229,-125.76099,5.90577364
47.69261,-125.74768,5.90681458
47.69293,-125.73437,5.90824032
47.69325,-125.72106,5.91014290
47.69356,-125.70774,5.91261482
47.69388,-125.69443,5.91574860
47.69419,-125.68112,5.91963530
47.69450,-125.66781,5.92436075
47.69481,-125.65449,5.93000364
47.69512,-125.64118,5.93663549
47.69542,-125.62787,5.94431639
47.69573,-125.61455,5.79416800
47.69603,-125.60124,5.80292034
47.69633,-125.58793,5.86609793
47.69663,-125.57461,5.82249308
47.69693,-125.56130,5.69373226
47.69722,-125.54798,5.59190845
47.69752,-125.53467,5.60921097
47.69781,-125.52135,5.58747673
47.69811,-125.50804,5.52076101
47.69840,-125.49472,5.54638100
47.69868,-125.48141,5.57238245
47.69897,-125.46809,5.57233477
47.69926,-125.45478,5.60053968
47.69954,-125.44146,5.66378593
47.69982,-125.42814,5.69019318
47.70011,-125.41483,5.71616173
47.70039,-125.40151,5.74168015
47.70066,-125.38819,5.85460186
47.70094,-125.37488,5.88907814
47.70122,-125.36156,5.91029406
47.70149,-125.34824,6.27509546
47.70176,-125.33492,6.15639782
47.70203,-125.32161,6.16544819
47.70230,-125.30829,6.17710161
47.70257,-125.29497,6.19234943
47.70283,-125.28165,6.21253347
47.70310,-125.26833,6.23951721
47.70336,-125.25501,6.27180004
47.70362,-125.24169,6.32167006
47.70388,-125.22837,6.32827282
47.70414,-125.21505,6.40045977
47.70439,-125.20173,6.40177584
47.70465,-125.18841,6.30183458
47.70490,-125.17509,6.06361961
47.70515,-125.16177,5.78340006
47.70540,-125.14845,5.72734642
47.70565,-125.13513,5.62031364
47.70590,-125.12181,5.52370024
47.70615,-125.10849,5.47843170
47.70639,-125.09517,5.55206347
47.70663,-125.08185,5.51262522
47.70687,-125.06853,5.47600555
47.70711,-125.05521,5.44054508
47.70735,-125.04188,5.40439987
47.70759,-125.02856,5.36572123
47.70782,-125.01524,5.32304525
47.70806,-125.00192,5.04401875
47.70829,-124.98859,5.01102209
47.70852,-124.97527,4.93952084
47.70875,-124.96195,4.89150572
47.70897,-124.94863,4.78020859
47.70920,-124.93530,4.71839142
47.70942,-124.92198,4.63366127
47.70965,-124.90866,4.49834394
47.70987,-124.89533,4.42058468
47.71009,-124.88201,4.34647465
47.71030,-124.86868,4.22051859
47.71052,-124.85536,4.15257406
47.71073,-124.84204,3.97010875
47.71095,-124.82871,3.85328794
47.71116,-124.81539,3.59984517
47.71137,-124.80206,3.46060967
47.71158,-124.78874,3.35651088
47.71179,-124.77541,3.34815502
47.71199,-124.76209,3.30338335
47.71219,-124.74876,3.14051437
47.71240,-124.73544,3.18524504
47.71260,-124.72211,3.05869222
47.71280,-124.70878,3.01552510
47.71299,-124.69546,3.03206587
47.71319,-124.68213,3.00183439
47.71339,-124.66881,2.99852943
47.71358,-124.65548,3.00691175
47.71377,-124.64215,3.01645160
47.71396,-124.62883,3.03341603
47.71415,-124.61550,3.04986858
47.71434,-124.60217,3.07087660
47.71452,-124.58885,3.10213447
47.71470,-124.57552,3.11524940
47.71489,-124.56219,3.20317864
47.71507,-124.54886,3.20271826
47.71525,-124.53554,3.20680666
47.71542,-124.52221,3.21047902
47.71560,-124.50888,3.19363379
47.71577,-124.49555,3.15667224
47.71595,-124.48223,3.14542294
47.71612,-124.46890,3.13392973
47.71629,-124.45557,3.19170976
47.71646,-124.44224,3.22609329
47.71662,-124.42891,3.28085876
47.66849,-126.31927,6.13028145
47.66887,-126.30597,6.06522703
47.66926,-126.29267,6.06117630
47.66964,-126.27937,6.05695724
47.67002,-126.26607,6.05256081
47.67040,-126.25277,6.04797602
47.67077,-126.23947,6.04319239
47.67115,-126.22617,6.02620125
47.67152,-126.21287,6.02111053
47.67189,-126.19957,6.01578712
47.67226,-126.18627,6.01021576
47.67263,-126.17297,5.93874788
47.67300,-126.15967,5.93259382
47.67337,-126.14637,5.76448345
47.67373,-126.13307,5.76019287
47.67409,-126.11977,5.84904671
47.67445,-126.10646,5.84549332
47.67481,-126.09316,5.84175158
47.67517,-126.07986,5.83781862
47.67553,-126.06656,5.83369684
47.67588,-126.05325,5.82939625
47.67624,-126.03995,5.82493639
47.67659,-126.02664,5.82034969
47.67694,-126.01334,5.81568241
47.67729,-126.00004,5.81099606
47.67764,-125.98673,5.80636406
47.67798,-125.97343,5.80186653
47.67833,-125.96012,5.79757690
47.67867,-125.94682,5.79355288
47.67901,-125.93351,5.78981876
47.67935,-125.92020,5.81388140
47.67969,-125.90690,5.81262779
47.68003,-125.89359,5.81157875
47.68036,-125.88029,5.81065321
47.68069,-125.86698,5.80977726
47.68103,-125.85367,5.80889082
47.68136,-125.84036,5.79015589
47.68169,-125.82706,5.78951168
47.68201,-125.81375,5.87167692
47.68234,-125.80044,5.87039185
47.68266,-125.78713,5.92132664
47.68299,-125.77382,5.92221165
47.68331,-125.76052,5.92332792
47.68363,-125.74721,5.92474318
47.68394,-125.73390,5.92652893
47.68426,-125.72059,5.92876148
47.68458,-125.70728,5.93151855
47.68489,-125.69397,5.93487787
47.68520,-125.68066,5.93891478
47.68551,-125.66735,5.94370031
47.68582,-125.65404,5.94929981
47.68613,-125.64073,5.95577097
47.68643,-125.62742,5.80590582
47.68674,-125.61411,5.81322098
47.68704,-125.60079,5.82146740
47.68734,-125.58748,5.94744444
47.68764,-125.57417,5.81091261
47.68794,-125.56086,5.82152653
47.68824,-125.54755,5.72074938
47.68853,-125.53423,5.73404264
47.68882,-125.52092,5.59434271
47.68912,-125.50761,5.52823734
47.68941,-125.49429,5.55289602
47.68970,-125.48098,5.57795858
47.68998,-125.46767,5.53553581
47.69027,-125.45435,5.56292248
47.69055,-125.44104,5.66522741
47.69084,-125.42773,5.69096851
47.69112,-125.41441,5.71640778
47.69140,-125.40110,5.79643154
47.69167,-125.38778,5.86554241
47.69195,-125.37447,5.77249146
47.69223,-125.36115,5.79319048
47.69250,-125.34784,6.13919163
47.69277,-125.33452,6.14796305
47.69304,-125.32121,6.15886593
47.69331,-125.30789,6.17270756
47.69358,-125.29457,6.19061184
47.69384,-125.28126,6.21012831
47.69411,-125.26794,6.23418760
47.69437,-125.25462,6.27893353
47.69463,-125.24131,6.34380722
47.69489,-125.22799,6.44623566
47.69515,-125.21467,6.63628912
47.69540,-125.20136,6.73023939
47.69566,-125.18804,6.29059458
47.69591,-125.17472,5.99693775
47.69616,-125.16140,5.87609577
47.69641,-125.14808,5.75309610
47.69666,-125.13477,5.60471630
47.69691,-125.12145,5.54899359
47.69715,-125.10813,5.59930706
47.69740,-125.09481,5.55677509
47.69764,-125.08149,5.51959467
47.69788,-125.06817,5.48605919
47.69812,-125.05485,5.45413256
47.69836,-125.04153,5.42124414
47.69860,-125.02821,5.44531584
47.69883,-125.01489,5.40133572
47.69906,-125.00157,5.00149727
47.69930,-124.98825,5.01972532
47.69953,-124.97493,4.97757387
47.69975,-124.96161,4.92828894
47.69998,-124.94829,4.90315247
47.70021,-124.93497,4.83791733
47.70043,-124.92165,4.76529217
47.70065,-124.90833,4.68737030
47.70087,-124.89501,4.60127211
47.70109,-124.88168,4.44521999
47.70131,-124.86836,4.27812576
47.70153,-124.85504,4.20865536
47.70174,-124.84172,3.98769379
47.70195,-124.82840,3.87622952
47.70217,-124.81507,3.61741018
47.70238,-124.80175,3.48681021
47.70259,-124.78843,3.43511009
47.70279,-124.77511,3.34876060
47.70300,-124.76178,3.15117097
47.70320,-124.74846,3.13080716
47.70340,-124.73514,3.18036556
47.70360,-124.72181,3.04518914
47.70380,-124.70849,2.99898458
47.70400,-124.69517,2.99728751
47.70420,-124.68184,2.97844219
47.70439,-124.66852,2.98048520
47.70458,-124.65520,2.99408722
47.70478,-124.64187,3.01189208
47.70497,-124.62855,3.02211261
47.70515,-124.61522,3.03072596
47.70534,-124.60190,3.06603670
47.70553,-124.58857,3.08300090
47.70571,-124.57525,3.09900427
47.70589,-124.56192,3.17150497
47.70607,-124.54860,3.16843247
47.70625,-124.53527,3.16201735
47.70643,-124.52195,3.19789696
47.70661,-124.50862,3.15977454
47.70678,-124.49530,3.15726614
47.70695,-124.48197,3.15713811
47.70712,-124.46864,3.21998191
47.70729,-124.45532,3.16349769
47.70746,-124.44199,3.20714211
47.70763,-124.42867,3.27674627
47.70779,-124.41534,3.23284268
47.65989,-126.30540,6.12879562
47.66027,-126.29211,6.12471294
47.66065,-126.27881,6.05866575
47.66103,-126.26551,6.05439854
47.66141,-126.25222,6.04995203
47.66179,-126.23892,6.04531622
47.66216,-126.22562,6.02952814
47.66254,-126.21232,6.02458715
47.66291,-126.19902,6.01942778
47.66328,-126.18573,6.01403856
47.66365,-126.17243,6.00840569
47.66402,-126.15913,5.76295948
47.66438,-126.14583,5.75921440
47.66475,-126.13253,5.85787868
47.66511,-126.11923,5.85481024
47.66547,-126.10593,5.85158634
47.66583,-126.09263,5.84820461
47.66619,-126.07933,5.84466553
47.66654,-126.06603,5.84097481
47.66690,-126.05273,5.83714390
47.66725,-126.03943,5.83319330
47.66760,-126.02612,5.82915115
47.66795,-126.01282,5.82505655
47.66830,-125.99952,5.82095766
47.66865,-125.98622,5.81690979
47.66900,-125.97292,5.81296778
47.66934,-125.95961,5.80918407
47.66968,-125.94631,5.80559540
47.67002,-125.93301,5.80221891
47.67036,-125.91970,5.82667303
47.67070,-125.90640,5.82557058
47.67104,-125.89309,5.82463312
47.67137,-125.87979,5.82380772
47.67171,-125.86649,5.82304192
47.67204,-125.85318,5.80442667
47.67237,-125.83988,5.80402851
47.67270,-125.82657,5.80362368
47.67303,-125.81327,5.93615150
47.67335,-125.79996,5.93698692
47.67368,-125.78665,5.93797827
47.67400,-125.77335,5.93916225
47.67432,-125.76004,5.94058514
47.67464,-125.74673,5.94230175
47.67496,-125.73343,5.94437075
47.67527,-125.72012,5.94685555
47.67559,-125.70681,5.94982052
47.67590,-125.69351,5.95332909
47.67621,-125.68020,5.95744467
47.67652,-125.66689,5.96222496
47.67683,-125.65358,5.96772289
47.67714,-125.64027,5.97398472
47.67745,-125.62696,5.82441282
47.67775,-125.61366,5.83134127
47.67805,-125.60035,5.83907795
47.67835,-125.58704,5.81844568
47.67865,-125.57373,5.82744837
47.67895,-125.56042,5.84479094
47.67925,-125.54711,5.85465050
47.67954,-125.53380,5.86516190
47.67984,-125.52049,5.72451639
47.68013,-125.50718,5.74247265
47.68042,-125.49387,5.55900574
47.68071,-125.48056,5.61435843
47.68099,-125.46724,5.53972244
47.68128,-125.45393,5.64160538
47.68156,-125.44062,5.55408907
47.68185,-125.42731,5.57913399
47.68213,-125.41400,5.60357475
47.68241,-125.40068,5.68514347
47.68268,-125.38737,5.74740744
47.68296,-125.37406,5.76751137
47.68324,-125.36075,5.75619793
47.68351,-125.34743,6.12766838
47.68378,-125.33412,6.13743210
47.68405,-125.32081,6.13496017
47.68432,-125.30749,6.15013027
47.68459,-125.29418,6.17143393
47.68485,-125.28087,6.19664669
47.68512,-125.26755,6.22997999
47.68538,-125.25424,6.27541161
47.68564,-125.24092,6.34025002
47.68590,-125.22761,6.44006586
47.68616,-125.21429,6.61015654
47.68641,-125.20098,6.70375109
47.68667,-125.18766,6.29344559
47.68692,-125.17435,6.05721855
47.68717,-125.16103,5.94309044
47.68742,-125.14771,5.77593660
47.68767,-125.13440,5.61544228
47.68792,-125.12108,5.56133938
47.68816,-125.10777,5.60839272
47.68841,-125.09445,5.56879473
47.68865,-125.08113,5.53550339
47.68889,-125.06782,5.50701094
47.68913,-125.05450,5.48118114
47.68937,-125.04118,5.45456314
47.68960,-125.02786,5.47643185
47.68984,-125.01455,5.43267012
47.69007,-125.00123,5.32525015
47.69030,-124.98791,5.06344128
47.69053,-124.97459,5.01779079
47.69076,-124.96127,4.96757364
47.69099,-124.94796,4.94214916
47.69121,-124.93464,4.87832117
47.69144,-124.92132,4.80351257
47.69166,-124.90800,4.71783495
47.69188,-124.89468,4.62213182
47.69210,-124.88136,4.45782471
47.69232,-124.86804,4.39490986
47.69253,-124.85472,4.24800682
47.69275,-124.84140,4.06275606
47.69296,-124.82808,3.73335886
47.69317,-124.81476,3.54944658
47.69338,-124.80144,3.49332452
47.69359,-124.78812,3.43945169
47.69380,-124.77480,3.38736105
47.69400,-124.76148,3.14872193
47.69421,-124.74816,3.12159395
47.69441,-124.73484,3.15613198
47.69461,-124.72152,2.98568749
47.69481,-124.70820,2.97139645
47.69501,-124.69488,2.98471022
47.69520,-124.68155,2.94322443
47.69540,-124.66823,2.94125175
47.69559,-124.65491,2.95869231
47.69578,-124.64159,2.97940826
47.69597,-124.62827,3.01701355
47.69616,-124.61494,3.03361177
47.69635,-124.60162,3.04763174
47.69653,-124.58830,3.07912159
47.69672,-124.57498,3.10161591
47.69690,-124.56165,3.11895561
47.69708,-124.54833,3.15915966
47.69726,-124.53501,3.14378333
47.69744,-124.52169,3.12186885
47.69761,-124.50836,3.15476680
47.69779,-124.49504,3.17281842
47.69796,-124.48172,3.18528008
47.69813,-124.46839,3.19730878
47.69830,-124.45507,3.17828798
47.69847,-124.44174,3.18265963
47.69863,-124.42842,3.21741295
47.69880,-124.41510,3.25456572
47.65281,-126.23836,6.07301331
47.65318,-126.22507,6.03215885
47.65355,-126.21177,6.02740812
47.65393,-126.19848,6.02245378
47.65430,-126.18518,6.01728678
47.65466,-126.17188,5.77083683
47.65503,-126.15859,5.76752377
47.65540,-126.14529,5.76403046
47.65576,-126.13199,5.76034641
47.65612,-126.11869,5.75646257
47.65649,-126.10540,5.75236988
47.65684,-126.09210,5.85481644
47.65720,-126.07880,5.85166550
47.65756,-126.06550,5.84839392
47.65791,-126.05220,5.84501362
47.65827,-126.03890,5.84154224
47.65862,-126.02560,5.83800602
47.65897,-126.01231,5.83443594
47.65932,-125.99901,5.83086967
47.65967,-125.98571,5.82734728
47.66001,-125.97240,5.82390976
47.66036,-125.95910,5.82059240
47.66070,-125.94580,5.81742144
47.66104,-125.93250,5.81440830
47.66138,-125.91920,5.88883734
47.66172,-125.90590,5.83834648
47.66205,-125.89260,5.83757639
47.66239,-125.87930,5.83690405
47.66272,-125.86599,5.81830215
47.66305,-125.85269,5.81809568
47.66338,-125.83939,5.81791115
47.66371,-125.82609,5.81774044
47.66404,-125.81278,5.95214462
47.66436,-125.79948,5.95320511
47.66469,-125.78618,5.95443916
47.66501,-125.77287,5.95587492
47.66533,-125.75957,5.95755005
47.66565,-125.74626,5.95950794
47.66597,-125.73296,5.96179724
47.66629,-125.71965,5.96446943
47.66660,-125.70635,5.96757746
47.66691,-125.69304,5.97117329
47.66723,-125.67974,5.97530842
47.66754,-125.66643,5.98003006
47.66784,-125.65313,5.98538065
47.66815,-125.63982,5.83628225
47.66846,-125.62651,5.84212208
